bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-29283_ses-1_task-rest_acq-rc8chan_run-1_bold	0.00500734375	0.003910597109375	0	24.424488713622043	1.1742987812598429	1.0204126476377953	0.394309625338643	34448.61328125	0.14573007397156668	24	18.75	3.4357664248008977	3.492632859001221	3.5504530820681377	3.2642133333333336	0.0154561	-0.014495274983346462	0.014569451101124287	128	96	96	47	2.67069685317596	2.5	2.6700000762939453	2.6700000762939453	3.0	97.85003442241768	3.0492824624688972	27.704823271677302	5.0	357413.0	0.0	107.0	91.91499171702826	0.05178715421161506	369.9992014300624	1005.5282351232522	984.0	75739.0	427.0	1619.0	368.44073216905434	58.9981803894043
sub-29284_ses-1_task-rest_acq-rc8chan_run-1_bold	0.00491671875	0.005880523828125	0	25.924039675748023	1.0595835555905513	0.992739291968504	0.37024455135917306	35997.98046875	0.2233416081168965	35	27.34375	2.7702293957983244	2.6159924346125902	3.1466590861157164	2.548036666666667	0.00897792	-0.024161603301763535	0.020604290068149567	128	96	96	47	2.838826079036332	2.5	2.6700000762939453	2.6700000762939453	3.0	235.41415154837895	2.316565966415003	18.44429546595736	4.0	368435.0	0.0	87.0	59.6155868566154	0.13990434399786578	234.19323637472473	698.5756292782422	695.0	64717.0	249.0	1094.0	244.81761513308982	54.81746268318966
sub-29285_ses-1_task-rest_acq-rc8chan_run-1_bold	0.004330312499999999	0.005479338828124999	0	31.152276647244104	1.1895789818897635	0.9995250957480318	0.3745971594120501	26185.98046875	0.27092564181382045	58	45.3125	3.138504445477096	3.120074817212428	3.3251085192188587	2.97033	0.0118284	-0.013805131427943707	0.009499085135757923	128	96	96	47	2.929928527235817	2.5	2.6700000762939453	2.6700000762939453	3.0	96.36736017235333	3.6254257374394796	20.793827962152548	5.0	366524.0	0.0	90.0	63.71926002978989	0.290127691130988	278.7697569834654	839.7194122591103	826.0	66628.0	382.0	1301.0	281.9160241293749	53.03784325905144
sub-29286_ses-1_task-rest_acq-rc8chan_run-1_bold	0.0025358333333333335	0.0037100162820512825	0	25.758606584387095	1.1415797448387097	0.9898584379354836	0.3959951577161272	23134.904296875	0.12883089020332186	24	15.384615384615385	3.414690207147739	3.4899849190019783	3.5976890357745726	3.1563966666666663	0.0209023	-0.016609646379947662	0.01863691583275795	156	96	96	47	2.608423747075707	2.5	2.6700000762939453	2.6700000762939453	3.0	108.66249214928985	3.8490632887449676	23.13680899225494	5.0	360488.0	0.0	104.0	63.31992604167175	-0.03375494802718615	270.28026664341894	730.3615132665419	720.0	72664.0	235.0	1189.0	276.02687120138677	56.613452177960426
sub-29287_ses-1_task-rest_acq-rc8chan_run-1_bold	0.004407435897435898	0.0049454252564102566	0	23.644913359354852	1.100919694129032	0.9870593136129032	0.36154082148752	50725.0546875	0.23589208323887434	63	40.38461538461539	3.364228361907447	3.3220111410302113	3.508430611358796	3.2622433333333336	0.0171558	-0.014486742205917835	0.007917126640677452	156	96	96	47	2.873696088137887	2.5	2.6700000762939453	2.6700000762939453	3.0	98.61150069308763	2.689592613025388	18.59895163495669	4.0	369337.0	0.0	70.0	63.398539535118026	0.07467321809335914	274.23390272305323	808.6809057431639	806.0	63815.0	298.0	1258.0	280.4728336349096	53.113895416259766
sub-29288_ses-1_task-rest_acq-rc8chan_run-1_bold	0.0026448717948717947	0.009722535512820513	0	32.78064314335486	1.1252724627741941	0.9833553159354846	0.4145907187159345	30439.396484375	0.29897989201368	70	44.87179487179487	2.941093051298152	2.8843444868696553	3.1331946670248003	2.80574	0.0517026	-0.013430832885205746	0.01931929402053356	156	96	96	47	3.1916909793223387	2.5	2.6700000762939453	2.6700000762939453	3.0	108.28937661391384	2.4044767745835482	22.05690742268274	4.0	353996.0	1.0	89.0	72.49135797644676	0.8165617559135154	197.99865772122254	694.504800646824	683.0	79156.0	356.0	1048.0	213.99179624397314	45.87818565219641
sub-29289_ses-1_task-rest_acq-rc8chan_run-1_bold	0.0016809615384615383	0.0044073444871794865	0	26.22560918245161	1.1433378774838712	0.9807858216129027	0.37070968546988775	41725.23046875	0.12991994144189692	22	14.102564102564102	3.2114189122493446	3.156580434146826	3.565876302601209	2.9118	0.0515676	-0.020969752222299576	0.02360229194164276	156	96	96	47	2.717860543976556	2.5	2.6700000762939453	2.6700000762939453	3.0	135.47263782214728	2.5755462069526693	19.820096006982325	4.0	366640.0	0.0	79.0	62.95416227539166	0.44451360364427694	277.8121374780128	787.3962593216262	783.0	66512.0	269.0	1247.0	288.0920860922391	53.97483156295493
sub-29290_ses-1_task-rest_acq-rc8chan_run-1_bold	0.00671525641025641	0.007779346089743589	0	31.2106798727097	1.176013268	1.0374185301935486	0.381056618628576	27080.65234375	0.35717749786456104	103	66.02564102564102	3.377109618592913	3.4256773979068575	3.4875114578718813	3.21814	0.050197	-0.015530935488641262	0.01386558823287487	156	96	96	47	2.6427419246839596	2.5	2.6666667461395264	2.6666665077209473	3.0	137.50955573527764	3836.5705903021044	26625.687295761083	4992.0	367523.0	269.0	109682.0	77353.43355466606	0.14465445797664112	289530.9935298917	839182.8876258971	821558.0	65629.0	286113.0	1363227.0	310870.9682147222	48.39937973022461
sub-29291_ses-1_task-rest_acq-rc8chan_run-1_bold	0.0033435483870967748	0.00934968	1	31.10573013142856	1.0675363462337664	0.9404496442857145	0.3736751226410253	42971.78125	0.2933020068371536	64	41.29032258064516	3.1871225346285157	3.1804049052165477	3.333112698668998	3.04785	0.0274178	-0.01441105455160141	0.011079545132815838	155	96	96	47	2.814368183458454	2.5	2.6666667461395264	2.6666665077209473	3.0	108.713907805201	3001.3207863179105	21672.812438701218	4211.0	366035.0	154.0	87621.0	65744.77104990193	0.17100102028308006	298836.08304114884	887104.7398721635	872988.0	67117.0	362547.0	1406926.0	310187.3811776848	38.615596771240234
sub-29292_ses-1_task-rest_acq-rc8chan_run-1_bold	0.008637820512820511	0.008362355448717948	0	31.012174200645173	1.0584058289032259	0.9318308106451606	0.35263959396900446	51473.59375	0.299424099431024	61	39.1025641025641	3.5747086762383975	3.5914611429661174	3.8336248857490753	3.2990399999999998	0.0337566	-0.015480280853807926	0.008046788163483143	156	96	96	47	2.6441631029397383	2.5	2.6666667461395264	2.6666667461395264	3.0	105.30658926362649	2189.702941389466	16735.6310326277	3328.0	371770.0	394.0	65777.0	51726.693754785476	0.10539967293296515	271165.3975421116	760279.7165781499	754945.5	61382.0	232628.0	1227679.0	285511.642442995	38.94118690490723
sub-29293_ses-1_task-rest_acq-rc8chan_run-1_bold	0.0063561538461538464	0.004916815769230769	0	25.48213621554838	1.1468005129677425	1.0180800316774186	0.359778376495317	21020.40234375	0.23756060775592733	58	37.17948717948718	3.279055210942868	3.1388586564547225	3.5889636430405485	3.1093433333333333	0.029836	-0.021220175549387932	0.01207270473241806	156	96	96	47	2.8580074330853704	2.5	2.6666667461395264	2.6666667461395264	3.0	83.32620695955924	4809.198185546192	23002.68363895413	5871.0	373393.0	432.0	88220.0	74206.67570821043	-0.04697444067195633	301332.59985183494	869146.2550243478	851270.0	59759.0	393103.0	1366189.0	297851.8766572073	54.41139221191406
sub-29294_ses-1_task-rest_acq-rc8chan_run-1_bold	0.002882716049382716	0.006847392469135803	0	42.21026773621117	1.169321942981367	1.0059622778881978	0.3724228275039377	20908.689453125	0.4107816546243462	136	83.95061728395062	2.9638783950237175	2.963213398473693	3.011835119930793	2.916586666666667	0.0366484	-0.020960649475455284	0.02133152075111866	162	96	96	47	2.747480426242796	2.5	2.6700000762939453	2.6700000762939453	3.0	165.36657329865568	3.6790500543598017	20.383527404354606	5.0	366876.0	1.0	72.0	68.95895983704469	0.6906460899576752	271.1880709315078	790.4450328927516	771.0	66276.0	370.0	1264.0	280.6186264435781	45.11206998187117
sub-29295_ses-1_task-rest_acq-rc8chan_run-1_bold	0.008154765625000001	0.009475666875	0	28.8242593676378	1.0772523687401578	0.9828499288188979	0.3786302271332452	15122.5751953125	0.3552546345526201	61	47.65625	3.53855102920942	3.509041098232738	3.7789886560621895	3.3276233333333334	0.0133539	-0.01290174014866352	0.017113493755459785	128	96	96	47	2.706357495389247	2.5	2.6700000762939453	2.6700000762939453	3.0	122.54682917365766	4.899537018967732	23.427083418789394	6.0	365685.0	0.0	84.0	82.87934169464833	0.05173838760813432	281.05736587530026	781.4622704433278	772.0	67467.0	273.0	1252.0	285.25214424865175	43.34835872426629
sub-29296_ses-1_task-rest_acq-rc8chan_run-1_bold	0.00226203125	0.00674024875	0	25.939650047480324	1.04270381976378	0.9572450060629921	0.3696590322862899	9864.2607421875	0.17990659285966143	44	34.375	3.5142659108811816	3.439014883005238	3.8202995163049733	3.2834833333333333	0.0289299	-0.02415364235639572	0.024407656863331795	128	96	96	47	2.679717073457598	2.5	2.6700000762939453	2.6700000762939453	3.0	124.82462047920967	6.289476598816734	21.512599465933086	7.0	372238.0	0.0	81.0	61.48604039190841	1.0471913652220506	232.57743161315028	715.5757953836556	703.0	60914.0	273.0	1161.0	262.33897470332994	50.08015356247779
sub-29297_ses-1_task-rest_acq-rc8chan_run-1_bold	0.0009890625	0.003739022265625	0	20.60126978944882	1.088178387322835	0.9473564734645672	0.3525232389877633	25751.982421875	0.06452147692297745	0	0.0	3.3491888600341895	3.484730237504188	3.47684634259838	3.0859900000000002	0.00529871	-0.018156951293349266	0.012200461700558662	128	96	96	47	2.9595335877127305	2.5	2.6700000762939453	2.6700000762939453	3.0	111.57597305472333	3.799168184920605	19.328683229217237	5.0	374902.0	0.0	81.0	58.275578725163776	0.3381964718976378	257.7237551785851	827.9631759656652	827.0	58250.0	306.0	1275.0	279.43352448864306	64.86367019452155
sub-29298_ses-1_task-rest_acq-rc8chan_run-1_bold	0.001197265625	0.0025747162499999998	0	19.870939675354332	1.0749364888188977	0.9930469791338584	0.37631678942957864	13509.7880859375	0.05791674961635204	3	2.34375	3.1252029715990797	3.2714306181309554	3.249288296666283	2.8548899999999997	0.0110151	-0.018969660624861717	0.020161757245659828	128	96	96	47	2.7814358335737177	2.5	2.6700000762939453	2.6700000762939453	3.0	174.14744993913882	5.096445126113006	22.847287724694123	6.0	370003.0	0.0	89.0	65.75417734378395	0.5731480971705913	250.98833963123352	748.5815293987237	741.0	63149.0	272.0	1174.0	266.40705636859116	68.88056725077331
sub-29299_ses-1_task-rest_acq-rc8chan_run-1_bold	0.004571640625	0.007725082265625	0	31.926865825669292	1.092130519448819	0.9845754197637797	0.3478148207748588	20753.05859375	0.31723493385280405	60	46.875	3.3694081727799055	3.4849811738266054	3.5409100111797773	3.082333333333333	0.0353615	-0.018760714679956436	0.013770835474133492	128	96	96	47	2.8525642642220737	2.5	2.6700000762939453	2.6700000762939453	3.0	99.76767782227674	4.806874380311132	21.377881829141902	6.0	378232.0	0.0	86.0	64.03459852984435	0.23869394984066528	278.67709434480884	834.3951565914057	836.0	54920.0	296.0	1305.0	293.0669781501627	40.65445816144347
sub-29300_ses-1_task-rest_acq-rc8chan_run-1_bold	0.0100428125	0.008110823359375	0	27.615087426220477	1.0920237901574805	1.003848207480315	0.36541780604670127	31837.79296875	0.28004403614249235	43	33.59375	3.221537814359501	3.2347115180565904	3.410381925021913	3.01952	0.0330232	-0.020615965127944946	0.012220019474625587	128	96	96	47	3.0395273034056873	2.5	2.6700000762939453	2.6700000762939453	3.0	106.53207021447444	2.7335478403697038	20.608612507016833	4.0	372319.0	0.0	93.0	65.19112028229132	0.15277298948470364	239.8688229924415	756.3672513274046	753.0	60833.0	320.0	1161.0	247.7338532395654	39.7224295437336
sub-29301_ses-1_task-rest_acq-rc8chan_run-1_bold	0.00134375	0.004393443515625	0	24.255657556771652	1.0982095409448827	0.967877124015748	0.3778846234988459	12301.927734375	0.0848850737147117	4	3.125	2.8809811412405515	2.8773182698419615	3.134471820546359	2.6311533333333332	0.0187838	-0.015757478773593903	0.01352415420114994	128	96	96	47	2.918191127439539	2.5	2.6700000762939453	2.6700000762939453	3.0	96.66203255706621	6.046237172343158	20.055189153406722	7.0	367083.0	0.0	81.0	57.074173307667685	0.35110769075362924	241.8147384042301	750.7608560747097	746.0	66069.0	290.0	1162.0	255.6358791414266	57.2141545182094
sub-29302_ses-1_task-rest_acq-rc8chan_run-1_bold	0.00195578125	0.0046732532812499995	0	29.15984820582677	1.1523983986614175	0.9619351540944886	0.3910651762964966	13275.2333984375	0.13582609266307086	20	15.625	3.3950690465709754	3.3399811779699093	3.6981459617430166	3.1470800000000003	0.0235452	-0.024165455251932144	0.02901606820523739	128	96	96	47	2.646280746782511	2.5	2.6700000762939453	2.6700000762939453	3.0	117.19555035682761	6.208396789992208	25.57044057377049	7.0	363072.0	0.0	105.0	80.38067590854513	0.6425473115374345	274.5883554140863	764.2937642694064	757.0	70080.0	282.0	1229.0	286.059821857831	50.89316617406439
sub-29303_ses-1_task-rest_acq-rc8chan_run-1_bold	0.010493359374999999	0.009166212578125	0	37.23920162874015	1.1388417782677165	1.010015545984252	0.39042783910005896	14603.017578125	0.4778847741609289	75	58.59375	3.2681932562226357	3.275748970067486	3.509280798600421	3.01955	0.0104704	-0.019382312893867493	0.016552802175283432	128	96	96	47	2.989890304381826	2.5	2.6700000762939453	2.6700000762939453	3.0	81.8708285351549	4.945868338296031	23.56539824245563	6.0	364941.0	1.0	98.0	64.63891099503424	0.20135690960673935	253.06166617117492	771.5458503760391	769.0	68211.0	325.0	1186.0	257.19818614469267	38.27089934237301
sub-29304_ses-1_task-rest_acq-rc8chan_run-1_bold	0.00289765625	0.004186293515625	0	23.793209121023615	1.2286385802362203	1.0032577687401576	0.36930350794051253	52516.85546875	0.06418983772731837	3	2.34375	3.5285008145994077	3.5412447709496577	3.787364339515231	3.2568933333333336	0.0134518	-0.023877546191215515	0.019586894661188126	128	96	96	47	2.6130571825732685	2.5	2.6670000553131104	2.6669998168945312	3.0	128.52441270105263	2.4787255840640534	24.965035154724188	4.0	368656.0	1.0	98.0	90.79560343522245	0.33348822796296096	292.7039012714516	818.1912211610022	811.0	64496.0	254.0	1328.0	310.3620227573338	66.06889413145836
sub-29305_ses-1_task-rest_acq-rc8chan_run-1_bold	0.009109609375000001	0.00919177328125	0	26.285344867401577	1.1579070131496063	0.9823840227559053	0.38218384144979245	18148.51953125	0.11215743894384722	10	7.8125	3.2319333824029113	3.1928725679412566	3.451857579267478	3.0510699999999997	0.0151664	-0.018018461763858795	0.025036340579390526	128	96	96	47	2.779167991607474	2.5	2.6700000762939453	2.6700000762939453	3.0	120.68606519109589	4.934285508463956	25.413280651864813	6.0	365720.0	0.0	91.0	91.94679568750541	0.9766478837755908	253.64659907769473	788.4282981373829	768.0	67432.0	351.0	1255.0	276.3396482948775	51.174251292366534
sub-29306_ses-1_task-rest_acq-rc8chan_run-1_bold	0.001682265625	0.0036126023437499997	0	23.9769307684252	1.0958228305511812	0.9760909719685036	0.39617979372173223	32025.111328125	0.14814884449317642	24	18.75	3.233361108533849	3.387816382595551	3.436366943005996	2.8759	0.0153684	-0.021069420501589775	0.02616420015692711	128	96	96	47	2.783778554512669	2.5	2.6700000762939453	2.6700000762939453	3.0	84.68028270671763	3.034701416003654	26.743014728165342	4.0	362978.0	0.0	116.0	77.41005408853717	0.2577576261860015	271.9358873825412	783.2585573004246	772.0	70174.0	323.0	1242.0	277.31893333117046	56.12718963623047
sub-29307_ses-1_task-rest_acq-rc8chan_run-1_bold	0.00345828125	0.008411827890625	0	35.07514198125984	1.1156524700000001	0.9829906925196846	0.38502817912313614	10228.5546875	0.33370220810040235	92	71.875	3.290906727293841	3.2270560875637297	3.514977427651125	3.130686666666667	0.0130861	-0.022072773426771164	0.02229141816496849	128	96	96	47	2.8393928755403617	2.5	2.6700000762939453	2.6700000762939453	3.0	122.3277469146569	7.297182794207259	23.537504844352984	8.0	366406.0	0.0	89.0	66.67307611536698	0.12256399671070062	263.66574688243963	781.1761004404758	768.0	66746.0	320.0	1234.0	270.4783312800797	42.63688034610823
sub-29308_ses-1_task-rest_acq-rc8chan_run-1_bold	0.001214921875	0.005285924375	0	26.270415178267722	1.068277502755906	0.9268497820472442	0.3864115486753484	33167.85546875	0.09573015941028139	7	5.46875	3.2506682009813592	3.188183429498467	3.4983145067789456	3.0655066666666664	0.00776988	-0.016277680173516273	0.020854253321886063	128	96	96	47	2.6096661133720938	2.5	2.6700000762939453	2.6700000762939453	3.0	124.62211867383188	2.5598053928885784	19.6888810797948	4.0	361402.0	0.0	86.0	57.95317843244549	-0.08297974938037012	260.55575707252746	715.7653658536585	703.0	71750.0	251.0	1167.0	269.38124284406933	46.986430764431134
sub-29309_ses-1_task-rest_acq-rc8chan_run-1_bold	0.001739102564102564	0.008187159038461539	0	23.45490764477419	0.9986432040645162	0.9171831113548387	0.3739719979026693	13686.904296875	0.12416096787067397	23	14.743589743589743	3.2950895736548094	3.2070935413176707	3.543441846313424	3.134733333333333	0.0288068	-0.022999396547675133	0.02136634849011898	156	96	96	47	2.543475835469614	2.5	2.6700000762939453	2.6700000762939453	3.0	128.1322504455432	7.355987712751693	30.360309742188686	9.0	368952.0	0.0	123.0	85.17934006429793	0.8306862630716867	369.215460108378	1018.4922897196261	1004.0	64200.0	324.0	1660.0	394.73234486992374	39.48143011331558
sub-29310_ses-1_task-rest_acq-rc8chan_run-1_bold	0.01113828125	0.006435291328125	0	28.477476600236212	1.1168377199212594	0.9865681675590555	0.3893432026021167	37055.234375	0.2997452672272625	26	20.3125	3.5282983325312625	3.583587912582	3.709580418345121	3.291726666666667	0.00941975	-0.01015640888363123	0.010612511076033115	128	96	96	47	2.962501145764155	2.5	2.6700000762939453	2.6700000762939453	3.0	104.02571047813124	2.895707458018754	23.764121818247265	4.0	361161.0	0.0	98.0	79.80233428988913	0.18994802764190322	282.25039734800396	860.8457029350891	856.0	71991.0	366.0	1331.0	288.94302910757665	48.606169055914506
sub-29311_ses-1_task-rest_acq-rc8chan_run-1_bold	0.00307546875	0.01542139984375	0	30.592618236299213	0.9332407970078741	0.8594762739370077	0.3890479850631237	36718.97265625	0.31423780373686233	60	46.875	3.129456617817747	3.0600223844714685	3.3792808023151064	2.949066666666667	0.0056576	-0.018393097445368767	0.015616635791957378	128	96	96	47	2.7944186312424897	2.5	2.6700000762939453	2.6700000762939453	3.0	115.01569744963057	2.4323942647357533	21.88257159311031	4.0	362919.0	0.0	92.0	63.58504973063122	0.04938204155755033	260.98432177631423	749.1787336437287	737.0	70233.0	310.0	1191.0	263.73813319171035	28.22811851184815
sub-29312_ses-1_task-rest_acq-rc8chan_run-1_bold	0.00103390625	0.002363281796875	0	19.46432953188977	1.0391490552755906	0.9756417347244096	0.3600421258853671	41698.5	0.08561343730488433	6	4.6875	3.4652768097146347	3.45446057544778	3.809363187029458	3.132006666666667	0.0132056	-0.020015385001897812	0.020354870706796646	128	96	96	47	2.4719891899934825	2.5	2.6700000762939453	2.6700000762939453	3.0	199.7113888800186	2.5598053928885784	19.76327921752713	4.0	369393.0	0.0	77.0	67.97632137940336	0.6642422803301757	274.14241646555143	759.1573111247039	758.0	63759.0	169.0	1246.0	306.63324046325664	66.92391935992055
sub-29313_ses-1_task-rest_acq-rc8chan_run-1_bold	0.006705078125	0.009886687890624999	0	27.900634104645658	1.1105261156692914	0.9669267217322837	0.41417517337762305	12461.25390625	0.23698886507677297	44	34.375	3.600549493069927	3.693962441263308	3.6527527046131407	3.4549333333333334	0.0180611	-0.017450174316763878	0.027871673926711082	128	96	96	47	2.783250196295489	2.5	2.6700000762939453	2.6700000762939453	3.0	84.07047835509435	6.277893768984658	32.83291101755288	7.0	357947.0	1.0	139.0	98.42676200220032	-0.03694433374514716	289.1537639279207	832.884595439133	808.0	75205.0	391.0	1336.0	290.3061424640655	40.562466816045344
sub-29314_ses-1_task-rest_acq-rc8chan_run-1_bold	0.005210234374999999	0.004474796171875	0	25.880092801102354	1.2144417132283463	1.0122718039370076	0.37808349305410904	20052.201171875	0.15799712144018435	19	14.84375	3.4794077468180897	3.5874755529203504	3.5951010208672507	3.255646666666667	0.0571167	-0.012082730419933796	0.004514843225479126	128	96	96	47	2.765074375491498	2.5	2.6700000762939453	2.6700000762939453	3.0	119.32982334400502	5.096445126113006	30.16419067374483	7.0	366385.0	0.0	120.0	99.98924074251484	0.0011693647231818538	371.78567194994383	1046.2310722362845	1030.0	66767.0	430.0	1671.0	372.50075285829826	56.32839700067416
